"1-1";"2-1";"3-1";"4-1";"5-1";"6-1";"1-2";"2-2";"3-2";"4-2";"5-2";"6-2";"1-3";"2-3";"3-3";"4-3";"5-3";"6-3";"1-4";"2-4";"3-4";"4-4";"5-4";"6-4";"1-5";"2-5";"3-5";"4-5";"5-5";"6-5";"1-6";"2-6";"3-6";"4-6";"5-6";"6-6";"7-7";"8-7";"9-7";"7-8";"8-8";"9-8";"7-9";"8-9";"9-9";"10-10";"11-10";"10-11";"11-11"
"580";1;1;0.9;1;1.1;1.1;1.1;0.9;1;1.1;0.9;1;0.9;0.9;0.9;1.1;1.1;0.9;1.1;1;0.9;1.1;1.1;0.9;1;0.9;0.9;0.9;1;1;0.9;1;1.1;1;1.1;0.9;1.1;1.1;1;1;1;1.1;1.1;1;1;0.9;0.9;1.1;1
"581";1.1;1;1;0.9;1;0.9;1;1;1;0.9;1;1;1.1;1.1;0.9;1;NA;1;0.9;0.9;1;1.1;0.9;1.1;1.1;1.1;1.1;0.9;0.9;1.1;1.1;1;1.1;1;1.1;0.9;0.9;0.9;1.1;1;0.9;1;1.1;1.1;0.9;0.9;1;0.9;1.1
"582";1.1;0.9;0.9;1.1;0.9;1.1;1.1;1.1;1;1;0.9;1;0.9;1.1;1;1;NA;1.1;1;1.1;0.9;1;0.9;1;1;0.9;1;0.9;1.1;1;1;0.9;1.1;1;1.1;1.1;1;1.1;0.9;0.9;0.9;1.1;1.1;1;0.9;1.1;0.9;0.9;1
"583";1.1;0.9;1;1;0.9;0.9;1.1;0.9;1.1;0.9;1.1;1.1;0.9;1;1.1;1;1.1;1.1;0.9;1;1;1;1.1;0.9;1;0.9;1;0.9;0.9;1;1;1;0.9;1;1;1;1;0.9;1.1;1.1;1;1.1;1.1;1.1;0.9;0.9;1.1;1.1;0.9
"584";0.9;1;1;1;1.1;1;0.9;1;1.1;1.1;1.1;0.9;1;0.9;1.1;0.9;NA;1.1;1;1;1.1;1;0.9;1.1;1.1;1;1;0.9;1.1;0.9;0.9;1;0.9;0.9;1.1;0.9;1;0.9;0.9;1.1;1.1;0.9;1;1.1;1;0.9;1.1;1.1;1
"585";0.9;1.1;0.9;1;1;1;1.1;1;1;1.1;1.1;1;0.9;1.1;1.1;1.1;NA;0.9;1;0.9;0.9;1;1.1;0.9;0.9;1;1;1.1;1;1;1.1;0.9;0.9;1.1;1.1;1.1;0.9;0.9;1.1;0.9;1;1;1.1;1;0.9;0.9;1;0.9;1.1
"586";1;1;1.1;1.1;1;1.1;1.1;1.1;0.9;1;0.9;0.9;1.1;1;1;0.9;1.1;1.1;0.9;1.1;0.9;0.9;1;1.1;0.9;1.1;1;0.9;1;1;0.9;1.1;0.9;1.1;1.1;1;1.1;0.9;0.9;1;1;1;0.9;1;1.1;1;1;0.9;0.9
"587";1;1.1;1;0.9;1.1;1.1;1;1.1;1.1;1;0.9;0.9;1.1;0.9;1.1;1;NA;1.1;0.9;1;0.9;1.1;1;1;1;1.1;0.9;1.1;0.9;1;0.9;1;1;1.1;0.9;1.1;1;0.9;0.9;0.9;0.9;1.1;1;1.1;1;1.1;0.9;0.9;1
"588";1.1;1.1;1;1;1;1.1;0.9;1;1.1;0.9;0.9;0.9;1.1;1;1;1.1;NA;0.9;1.1;1.1;0.9;0.9;1.1;0.9;0.9;1;0.9;0.9;0.9;1;1;1.1;1.1;1.1;1.1;1;1;1;1.1;1;0.9;1;1;0.9;0.9;1.1;1.1;1;0.9
"589";1.1;1;1;1.1;1;1.1;0.9;1.1;1.1;1.1;0.9;1;1;0.9;0.9;1.1;1.1;0.9;1.1;1.1;1;1;1;0.9;1;1.1;0.9;1;1;1.1;0.9;0.9;1.1;1;1;0.9;1;0.9;1.1;1;0.9;1.1;0.9;1;1.1;1;0.9;0.9;0.9
"590";1;0.9;0.9;1.1;1.1;0.9;1.1;1.1;0.9;0.9;1;1;1.1;1.1;1;1.1;1.1;1;0.9;0.9;1;1;0.9;1;1.1;1.1;1.1;1;1;0.9;1;0.9;1.1;1;0.9;1;1.1;1.1;0.9;0.9;1;0.9;1;1.1;1.1;1;1;0.9;0.9
"591";0.9;0.9;1.1;0.9;1.1;1.1;1;1;1;1.1;1;0.9;0.9;1.1;1.1;1;1.1;1;0.9;0.9;0.9;1.1;0.9;0.9;1;1;0.9;1.1;1.1;1.1;1;1;1.1;1;1;1.1;1;1.1;1.1;1;0.9;1;0.9;0.9;0.9;0.9;1;1;1.1
"592";0.9;1.1;1.1;1;1;1.1;1.1;1;0.9;1.1;0.9;1.1;0.9;1;0.9;0.9;0.9;0.9;1;1.1;1;1;0.9;1;0.9;1;0.9;0.9;1;1.1;1;0.9;1.1;1;1.1;1;1.1;1;0.9;1.1;1.1;1;0.9;1;1.1;1.1;0.9;1;1.1
"593";1;1.1;1;1;1;1;1.1;0.9;0.9;0.9;1.1;1.1;1;0.9;0.9;1;1.1;0.9;0.9;1;0.9;1;0.9;0.9;1.1;1;1.1;0.9;0.9;1.1;0.9;1.1;1.1;1;1;0.9;1.1;1;1.1;1;1.1;1.1;1.1;1;0.9;1.1;0.9;1;1
"594";1;1;1.1;0.9;1;1;1;0.9;0.9;1;1;1;1;1.1;1;0.9;1.1;1.1;0.9;1.1;1.1;1.1;0.9;1.1;1.1;0.9;1;0.9;1;0.9;0.9;1.1;1.1;0.9;0.9;0.9;1;1;0.9;1;1;1;1.1;1.1;0.9;1.1;1.1;0.9;1.1
"595";1;0.9;1;1.1;0.9;1.1;0.9;0.9;1;1;0.9;1;1.1;1;0.9;1.1;1.1;1;1;1;1.1;0.9;1.1;1;1.1;1;0.9;1.1;1.1;0.9;1;0.9;1;0.9;1.1;1.1;0.9;1;1;1;1.1;1;0.9;0.9;1.1;1.1;0.9;0.9;1.1
"596";0.9;1.1;0.9;1.1;0.9;0.9;1;1.1;1.1;0.9;1.1;1.1;1.1;0.9;1.1;1;NA;1;0.9;1.1;0.9;1;1;0.9;1;1;1.1;1;0.9;1;1;1.1;1.1;1;1;1.1;1.1;0.9;0.9;1;1.1;1;1;1.1;1;0.9;0.9;0.9;0.9
"597";0.9;1;1;1;1.1;0.9;1.1;1;0.9;0.9;1.1;1;0.9;0.9;1;1.1;NA;1.1;1.1;0.9;0.9;0.9;0.9;0.9;1.1;1.1;0.9;1;1.1;0.9;1;1.1;1.1;1;1.1;1;1.1;1;1.1;1;1;0.9;1.1;1;1;1;1.1;0.9;0.9
"598";1.1;0.9;1;1;1;1;1.1;0.9;0.9;0.9;1;1;0.9;1.1;0.9;1;NA;0.9;1.1;0.9;1.1;0.9;1.1;1.1;1.1;0.9;1;0.9;0.9;1.1;1;0.9;1;0.9;1;1;1.1;1.1;1.1;1.1;1;0.9;1.1;1;1.1;1;0.9;1;1.1
"599";1.1;1.1;0.9;0.9;1.1;1.1;0.9;1.1;0.9;0.9;0.9;1;1;1;1;0.9;NA;1.1;1.1;1.1;1;1;1;0.9;1;1;1.1;0.9;1.1;0.9;1;0.9;1;1;1.1;0.9;1.1;0.9;1.1;0.9;1.1;1;0.9;1.1;1.1;1;1;0.9;1
"600";1;1;1;1;0.9;1.1;1.1;0.9;0.9;1.1;1;1.1;0.9;1;1;0.9;0.9;1.1;1.1;1;1;1.1;1.1;1.1;0.9;1;0.9;1;0.9;1.1;1;0.9;1;1.1;1;1;1.1;0.9;1.1;0.9;0.9;1.1;1.1;0.9;1;1.1;1;0.9;0.9
"601";1.1;0.9;1;1;1;1.1;1.1;1.1;1;1;1.1;0.9;0.9;1;0.9;1.1;NA;0.9;1;0.9;1.1;0.9;1;1.1;1;1;1.1;0.9;0.9;1;1.1;0.9;1.1;0.9;1.1;1.1;1;1.1;0.9;1.1;0.9;1.1;1;0.9;1;1;0.9;0.9;1
"602";1;0.9;1;0.9;1.1;1.1;0.9;0.9;1.1;1.1;0.9;1;1;1;1;1;0.9;0.9;1;1.1;0.9;1.1;0.9;1.1;1;0.9;1.1;1;1;1.1;1;0.9;1;1;1.1;1.1;1.1;0.9;1;0.9;1;1.1;0.9;0.9;0.9;1.1;1;1.1;1.1
"603";1;0.9;0.9;0.9;1.1;1.1;1.1;1;1;0.9;1;1.1;0.9;0.9;0.9;1;NA;0.9;1;1.1;0.9;1;1.1;1;1.1;1;1.1;1;1.1;1;1.1;1;1;1.1;0.9;1;1;0.9;1.1;0.9;0.9;0.9;0.9;0.9;1.1;1.1;1.1;1.1;1
"604";1.1;0.9;1.1;1.1;1.1;1.1;1;1.1;0.9;1.1;0.9;0.9;1;1;1.1;1;1.1;1;0.9;0.9;0.9;0.9;1;1;1.1;1;1.1;1.1;0.9;1;1.1;1.1;1.1;1.1;0.9;1;0.9;0.9;0.9;1;0.9;1;1;1;1;0.9;1;1;0.9
"605";1;1.1;1;1;1.1;1;1.1;1.1;0.9;1.1;1;1.1;1.1;1;1.1;0.9;NA;1.1;0.9;1;1.1;0.9;1;1.1;1.1;1;0.9;0.9;0.9;0.9;0.9;1.1;1;1;1.1;1;0.9;0.9;0.9;1;0.9;0.9;1;1;1;1.1;0.9;1.1;0.9
"606";1;1;1.1;0.9;0.9;1;1.1;1.1;1;0.9;0.9;0.9;1.1;0.9;1.1;0.9;1.1;1.1;1.1;1;1;0.9;0.9;1;1;0.9;1.1;1.1;0.9;1;1.1;1;1.1;1;0.9;1;1;1.1;1.1;1.1;1.1;0.9;1;0.9;1;0.9;0.9;1;1
"607";0.9;1.1;1;1.1;1;1;0.9;0.9;1.1;1.1;0.9;1;1.1;1;1;1.1;1.1;1.1;0.9;1;0.9;0.9;1;1;0.9;0.9;0.9;1.1;0.9;1;1.1;1;1.1;1.1;1.1;0.9;1;1;0.9;1;1.1;0.9;1;1.1;1;1.1;0.9;1;0.9
"608";1.1;1.1;0.9;1.1;0.9;1;0.9;1;1.1;1;0.9;1.1;0.9;0.9;1;1;0.9;1.1;1.1;1.1;1;1.1;1;1;1;1;1;0.9;0.9;1;0.9;1.1;0.9;1;1.1;0.9;0.9;1.1;0.9;1.1;1.1;1;0.9;1.1;1.1;1;1;0.9;1
"609";1;0.9;1;1;0.9;1.1;0.9;1.1;1;1;0.9;1.1;1;1.1;1;1.1;1.1;0.9;0.9;1.1;1;1.1;1.1;0.9;0.9;1.1;0.9;1.1;1.1;1;1;1.1;1;1;1.1;1.1;0.9;0.9;1;1;0.9;1.1;0.9;1;0.9;0.9;1;1;0.9
"610";1;1;1.1;1.1;0.9;0.9;0.9;0.9;1.1;1.1;1.1;1;1;0.9;1.1;1.1;0.9;0.9;1.1;1.1;0.9;1;1.1;1;1.1;1;0.9;1.1;1;0.9;1.1;0.9;1.1;1.1;1;1.1;0.9;1;1;0.9;1;1;0.9;1;0.9;0.9;1;1;1
"611";0.9;1;1;0.9;0.9;0.9;0.9;1.1;1;1.1;1;1.1;1;1;1.1;1;1.1;1;1.1;0.9;1.1;1.1;0.9;1;1;1.1;1.1;1.1;1;1;0.9;0.9;0.9;1.1;1;0.9;0.9;1;1;0.9;1.1;1.1;1.1;0.9;1.1;0.9;0.9;1;1
"612";1;1;0.9;1.1;1.1;1.1;1;0.9;1.1;1.1;1.1;1;1;1;0.9;1.1;0.9;1;0.9;1;1.1;0.9;1.1;1.1;0.9;0.9;1;1;0.9;0.9;0.9;0.9;1;0.9;0.9;1;0.9;1;1.1;1;1;1.1;1.1;0.9;1.1;1.1;1;1.1;1
"613";0.9;1;1.1;1.1;0.9;1;1;1.1;1.1;1.1;1.1;1;1;1.1;1;1;0.9;0.9;1;0.9;1.1;1.1;1.1;0.9;0.9;1;0.9;0.9;1;1;1.1;1.1;0.9;1.1;1;1;0.9;1;0.9;0.9;1.1;1.1;0.9;1.1;1;1;0.9;1;0.9
"614";0.9;0.9;0.9;1;0.9;1;1.1;1;1.1;1.1;1.1;1;1;1.1;1.1;0.9;1.1;0.9;0.9;1.1;0.9;1.1;1;0.9;1.1;1.1;1.1;1;0.9;0.9;1;1;1;1;0.9;1.1;1;1;0.9;1;0.9;0.9;1;1.1;1.1;0.9;1.1;1;1
"615";1.1;1;1.1;1;0.9;0.9;1.1;1.1;1;0.9;1.1;1;1.1;0.9;1.1;0.9;0.9;1.1;0.9;1;1;1.1;1.1;1;0.9;1.1;1;1;1.1;1;0.9;0.9;1;0.9;1.1;1.1;0.9;1;0.9;1.1;1;1.1;0.9;1;0.9;1;1;0.9;1
"616";1;1;1;1;1.1;1;1.1;0.9;0.9;1.1;1;1.1;1;1.1;1;0.9;NA;0.9;1.1;1.1;1.1;1.1;1.1;1;1;0.9;1.1;0.9;1;1;0.9;0.9;0.9;1.1;0.9;1;1.1;1;0.9;0.9;0.9;1.1;0.9;0.9;1.1;1;1.1;1;0.9
"617";0.9;1.1;1.1;1;0.9;1.1;0.9;1;1.1;1;1.1;1.1;1;1;1.1;0.9;NA;1;0.9;0.9;1.1;1;0.9;0.9;1;0.9;1;1;1;0.9;1;1.1;1.1;1;1;1.1;0.9;1.1;0.9;1.1;0.9;1;0.9;1.1;1;0.9;0.9;1.1;1.1
"618";1.1;1;1;1.1;0.9;1.1;1.1;0.9;1.1;1.1;1;1;1;1.1;0.9;1.1;1.1;0.9;1.1;0.9;1;1.1;1;0.9;1.1;1.1;0.9;1;1;0.9;0.9;0.9;1.1;1;1;1;0.9;1;0.9;0.9;1;0.9;1;0.9;0.9;1.1;1;1;1.1
"619";0.9;1;1;0.9;1.1;0.9;1;1;1.1;1;0.9;1.1;1.1;1;1;0.9;0.9;1.1;1;0.9;1.1;1.1;1.1;1;1;0.9;1.1;0.9;0.9;0.9;1;1.1;1.1;1;1;1.1;0.9;1.1;1;0.9;0.9;1;1.1;1;0.9;1.1;1;1.1;0.9
"620";1.1;0.9;1.1;0.9;1;1;1.1;0.9;1.1;1.1;1;1.1;1.1;0.9;1;1;1.1;1.1;1;1;0.9;0.9;1.1;1.1;1;0.9;1;1.1;1;1.1;0.9;1;1;1;0.9;0.9;1.1;1;1.1;0.9;0.9;0.9;1.1;0.9;1;1;1;0.9;0.9
"621";1;0.9;1;1;1.1;0.9;1.1;1.1;1.1;0.9;0.9;1;0.9;1.1;1;0.9;NA;1;0.9;1;1.1;1;0.9;0.9;0.9;0.9;1.1;1.1;1;1.1;1;1.1;1.1;1.1;1.1;1;0.9;0.9;0.9;1;1;1.1;1.1;1;0.9;0.9;1;1;1.1
"622";1;1.1;1;1;0.9;1.1;1.1;1;0.9;1;1.1;1.1;0.9;0.9;0.9;1.1;0.9;0.9;1;1;1;1.1;0.9;1.1;1.1;1;1.1;1;0.9;1.1;0.9;1.1;1;0.9;1;1.1;1;1;1.1;0.9;1;1.1;0.9;0.9;0.9;0.9;1;1.1;1
"623";0.9;1;0.9;1;1.1;0.9;1;0.9;1;1.1;1;1;0.9;0.9;1.1;0.9;0.9;1;1;1.1;0.9;1.1;1.1;1;1;1;1;1;1.1;0.9;1;0.9;0.9;1.1;1.1;1.1;0.9;1.1;0.9;1;1;1.1;1.1;1.1;1;0.9;1.1;1.1;0.9
"624";1;0.9;1.1;1;0.9;1;1.1;0.9;1;0.9;0.9;1.1;1.1;1.1;0.9;0.9;0.9;0.9;1;1;1.1;0.9;1;1;1;0.9;0.9;1.1;1.1;1;1;1.1;1.1;1.1;1;1.1;1;0.9;0.9;1.1;1.1;1;1;1;0.9;1.1;1.1;1;0.9
"625";1.1;0.9;1;0.9;1.1;1;1;1;1.1;1;0.9;1.1;0.9;0.9;0.9;1.1;NA;0.9;0.9;1.1;1.1;1.1;1.1;1.1;1.1;0.9;1;1.1;0.9;0.9;0.9;1.1;0.9;1.1;0.9;1;1;0.9;1;1.1;1;1;1;1;1.1;1;1;0.9;1
"626";1.1;1;1.1;1;0.9;1;1;1.1;0.9;0.9;1.1;1.1;0.9;1.1;1;1;0.9;1.1;1.1;1;0.9;1.1;0.9;0.9;1;0.9;0.9;0.9;1.1;1;1;1.1;0.9;1;1.1;0.9;1.1;1;1;0.9;1.1;1.1;1.1;1;1;1;1;0.9;0.9
"627";1.1;1;1.1;1;1;0.9;1.1;1;0.9;0.9;1;1.1;1;1.1;1.1;1.1;NA;0.9;1;0.9;0.9;1.1;1.1;1.1;1;0.9;1.1;0.9;1;0.9;1.1;0.9;0.9;1;1.1;0.9;0.9;1.1;1;1.1;0.9;1;1;1;0.9;1;1.1;1;0.9
"628";0.9;0.9;0.9;1.1;1;1.1;1.1;0.9;1.1;1;1;1;1.1;1;0.9;0.9;1.1;1;0.9;1;0.9;0.9;1.1;1.1;1.1;0.9;1;1.1;1.1;1;0.9;1;1;1.1;1.1;1;1;1.1;1.1;0.9;1;0.9;0.9;0.9;1;0.9;1.1;1;1
"629";0.9;1.1;1;1;1;0.9;1;0.9;1;1;1;1;1;1;1.1;1.1;1.1;0.9;1;1.1;1.1;1.1;0.9;1.1;1;0.9;1;1.1;1.1;0.9;1;0.9;0.9;1.1;1.1;0.9;1.1;0.9;1;0.9;1.1;0.9;1.1;0.9;0.9;1;0.9;1.1;1
"630";1.1;0.9;1.1;1;0.9;1;0.9;1;1.1;1;1.1;1;1.1;0.9;0.9;1;1.1;0.9;0.9;1;1.1;1.1;1.1;1.1;0.9;1;1;1.1;0.9;0.9;1.1;1;1;1;0.9;0.9;0.9;1.1;1;1.1;1;1.1;0.9;1;0.9;0.9;1.1;1;1
"631";1;0.9;0.9;1;1;1;0.9;0.9;1;1.1;0.9;0.9;1.1;1.1;1;1;NA;1.1;0.9;0.9;0.9;0.9;1.1;1.1;1.1;1;0.9;0.9;1;1;1.1;0.9;1.1;1.1;1.1;1.1;0.9;1;1.1;1;1.1;0.9;1;0.9;1.1;1;1.1;1;1
"632";1;1.1;1.1;1;0.9;1.1;1.1;0.9;1;1.1;0.9;0.9;0.9;0.9;0.9;0.9;0.9;1;0.9;1;1.1;0.9;1;0.9;1.1;1.1;1;1;1;1;0.9;1.1;1;1.1;1;1;1.1;0.9;1;1.1;1.1;1.1;1.1;0.9;1.1;1;1;1;0.9
"633";1;1.1;1.1;0.9;1;1;0.9;0.9;1;1;1;1.1;0.9;1;1.1;1;0.9;1.1;1;1.1;0.9;1.1;1;1.1;0.9;1.1;1;0.9;1.1;1.1;1;1.1;0.9;0.9;1;1;1.1;1;0.9;1.1;0.9;1;1.1;1;1.1;0.9;0.9;0.9;0.9
"634";1.1;1;0.9;0.9;1;0.9;1.1;1;0.9;0.9;1.1;0.9;0.9;1;1.1;1.1;NA;0.9;1;1;0.9;1.1;1.1;1.1;1;0.9;1.1;1.1;1.1;1.1;1;1.1;0.9;1;0.9;0.9;0.9;1;1.1;0.9;1;1;1.1;1;0.9;1;1;1.1;1
"635";0.9;1.1;1.1;1;0.9;1;0.9;0.9;1;1.1;1.1;0.9;1;0.9;0.9;0.9;1.1;1;0.9;1;0.9;1.1;1.1;1;1;1;1;0.9;1;0.9;0.9;1.1;1;1.1;0.9;1.1;1.1;1.1;1;1;1.1;1.1;1.1;1;1.1;0.9;1;0.9;1
"636";0.9;1;1.1;0.9;0.9;1;1;1.1;1.1;1.1;1;0.9;1;0.9;1;1.1;1.1;0.9;0.9;1.1;0.9;1.1;1;0.9;1;0.9;1.1;1;1;1.1;1;1.1;1;0.9;1;1.1;1.1;0.9;1;0.9;1;0.9;0.9;1.1;1;0.9;1;1.1;1.1
"637";1.1;1.1;1;1;1;0.9;1.1;1;1.1;1;1;0.9;0.9;1.1;0.9;1.1;1.1;1.1;1.1;1;1;0.9;1;0.9;1.1;1.1;1;0.9;1;0.9;1.1;0.9;0.9;0.9;1;1.1;1;0.9;1.1;1;0.9;1;0.9;1.1;1.1;0.9;1;0.9;1
"638";1;0.9;0.9;1.1;1.1;1;1;1.1;0.9;1.1;1;1.1;0.9;0.9;1;1;1.1;1.1;1;0.9;0.9;0.9;1;1;1.1;1.1;1;1.1;1;0.9;1;1;0.9;0.9;0.9;1.1;1;0.9;0.9;1.1;1.1;1.1;1.1;1;0.9;0.9;1.1;1;1
"639";1.1;0.9;0.9;0.9;1.1;1.1;1.1;1;0.9;1;1;1;1;1.1;1;1;0.9;0.9;1;0.9;0.9;1;1.1;1;1;1.1;1.1;1;1;1.1;0.9;1;1.1;1;0.9;0.9;1.1;1;1;1.1;1.1;1.1;1.1;0.9;0.9;1.1;0.9;0.9;0.9
"640";1;1.1;1;0.9;1.1;1;1.1;1;0.9;1;0.9;1;0.9;1.1;1;1;0.9;0.9;0.9;1;1.1;1;1.1;1.1;1.1;1;1.1;1;1;1.1;0.9;0.9;1;0.9;1;1.1;1.1;1.1;1;1.1;0.9;0.9;0.9;0.9;1.1;1.1;0.9;1;0.9
"641";1;0.9;1;1.1;1;0.9;1;0.9;1;1.1;1;1;1;0.9;1;1.1;0.9;0.9;0.9;1;1.1;0.9;0.9;0.9;0.9;1.1;1.1;1;1;1.1;1.1;1.1;0.9;1.1;1;1;1.1;1.1;1.1;0.9;0.9;1.1;0.9;1;1.1;1.1;1;1;0.9
"642";1;0.9;1;1;1.1;1;1.1;1;0.9;1.1;1;1.1;1.1;0.9;1.1;0.9;1.1;0.9;1;1;0.9;0.9;1.1;0.9;0.9;0.9;1.1;1;1;1.1;0.9;0.9;0.9;1;0.9;1;1;1.1;1;1.1;1;1.1;1.1;1.1;1;0.9;1;0.9;1.1
"643";1.1;1;0.9;0.9;0.9;1;1.1;1;1.1;1.1;1.1;1.1;0.9;1.1;0.9;1;0.9;0.9;1;1;1.1;1.1;0.9;1;0.9;1.1;1;0.9;1;0.9;1;1.1;1.1;1;0.9;1;1;0.9;1;1.1;0.9;1.1;1.1;1.1;0.9;1;1;1;0.9
"644";1.1;1;1.1;1.1;0.9;1.1;1.1;1;1;1.1;0.9;1;1;0.9;0.9;1.1;0.9;1.1;0.9;1.1;1;1;1;1;0.9;1;0.9;0.9;0.9;1.1;1.1;1;1.1;0.9;0.9;1.1;1.1;1.1;1;1;1;0.9;1;0.9;1;1.1;0.9;1;0.9
"645";1;0.9;1;1.1;0.9;0.9;0.9;1.1;1;0.9;1;1.1;1.1;1;0.9;0.9;1.1;1.1;1.1;0.9;1.1;1.1;1;1;1;1;0.9;0.9;0.9;1.1;1;0.9;1;1.1;1;0.9;1.1;1;1.1;1.1;1;1;1.1;0.9;1;0.9;0.9;1;1.1
"646";0.9;1.1;1.1;1.1;1;0.9;1.1;1.1;1;0.9;1;1.1;1.1;1;0.9;1;1.1;1;1;1;0.9;0.9;1.1;1;1.1;1;1;0.9;0.9;0.9;0.9;1.1;0.9;1.1;1;1.1;0.9;1.1;0.9;1;0.9;1;1.1;1;0.9;1;1.1;0.9;1
"647";1.1;1;0.9;1;0.9;0.9;1.1;0.9;1;1.1;1;0.9;1.1;0.9;1.1;0.9;0.9;1;1;1;1.1;1;1;0.9;1;1;1.1;0.9;1;1.1;0.9;0.9;1.1;0.9;1.1;0.9;1.1;1.1;1.1;1;1;1.1;1;1.1;1.1;1;0.9;1;0.9
"648";1;1;1.1;1;0.9;1.1;0.9;0.9;1;1;0.9;1;0.9;0.9;0.9;1;1.1;0.9;0.9;1.1;0.9;1;1.1;1.1;1;0.9;1;1.1;1.1;0.9;1.1;1.1;1;1.1;0.9;1.1;1.1;1;0.9;1.1;1.1;1;1;1.1;0.9;1;1;1;0.9
"649";0.9;1.1;1;1.1;1;1.1;1;0.9;0.9;1;0.9;0.9;1;1;1.1;0.9;NA;0.9;1.1;1;1;0.9;1;1;0.9;1.1;1.1;1;0.9;1;1;1.1;1;0.9;1.1;0.9;1.1;1.1;1;1;0.9;1.1;0.9;1.1;0.9;1.1;1.1;0.9;1.1
"650";1;1.1;1;1;1.1;1;0.9;1.1;0.9;1;0.9;0.9;1.1;0.9;1;0.9;0.9;1;1;1;1.1;1;0.9;1.1;1.1;1.1;1;1;0.9;0.9;1.1;1.1;0.9;1.1;1.1;1;1.1;1;1;0.9;0.9;1.1;0.9;1;1.1;1;1.1;0.9;0.9
"651";1;0.9;0.9;0.9;0.9;1;1;1;1.1;0.9;1.1;1;1.1;0.9;0.9;1;NA;0.9;1.1;1;1;1;1.1;1;1;1.1;1.1;1.1;0.9;1.1;0.9;1;1.1;1.1;0.9;0.9;1.1;0.9;1;1.1;0.9;1.1;1;1.1;0.9;1;1;1.1;0.9
"652";1.1;1;1.1;1;1;1.1;0.9;1.1;1;1.1;1;1.1;0.9;1;0.9;1.1;1.1;1;0.9;1.1;1.1;1.1;1.1;0.9;1;1;1.1;0.9;1;0.9;1.1;1;1;1;0.9;0.9;1;1;1.1;0.9;0.9;1.1;0.9;0.9;1;0.9;0.9;0.9;1
"653";1.1;1.1;1.1;0.9;0.9;0.9;1;0.9;0.9;0.9;1.1;1;1;1;1;1;NA;1.1;1;0.9;0.9;1;1.1;1.1;1.1;1;0.9;0.9;0.9;1;1.1;1.1;1.1;1;1;1.1;0.9;0.9;1;1.1;0.9;1.1;0.9;0.9;1;1;1.1;1.1;1
"654";1;0.9;1.1;0.9;1;0.9;0.9;1.1;1.1;0.9;0.9;1.1;1.1;1.1;1;1;0.9;1;0.9;1.1;1;1;1.1;0.9;1;1;1.1;0.9;1;0.9;1;0.9;1;1;0.9;1;1;0.9;1;1.1;1.1;1.1;0.9;1;1.1;0.9;1.1;1.1;1.1
"655";0.9;0.9;1;1;1.1;1;1;1.1;1;1;0.9;1.1;1.1;0.9;1.1;0.9;1.1;1.1;1;1;0.9;1;1;1.1;1;0.9;0.9;1.1;1.1;0.9;0.9;1.1;1;1.1;1;1.1;0.9;1;1;1.1;1.1;0.9;0.9;1;0.9;1;0.9;0.9;1.1
"656";1;0.9;0.9;1.1;0.9;1.1;1.1;1;1;1;1;1;0.9;0.9;0.9;1.1;1.1;0.9;1;0.9;1;1.1;1;0.9;0.9;0.9;1;1.1;1.1;1;1.1;1.1;1;0.9;0.9;1;1;1.1;1.1;0.9;1;1.1;1.1;1;1;1.1;0.9;0.9;1.1
"657";1.1;0.9;1.1;1;1;0.9;1;1.1;0.9;0.9;1.1;1;0.9;1.1;1.1;0.9;0.9;1;1;0.9;1.1;1;0.9;0.9;1;1;1;1;0.9;1;1.1;1.1;1;1;1.1;0.9;1.1;1.1;1.1;0.9;0.9;0.9;1;1;1.1;1.1;1;1.1;0.9
"658";1;1.1;0.9;1.1;1;0.9;1.1;1.1;0.9;1.1;0.9;0.9;0.9;1.1;0.9;0.9;NA;1.1;1.1;1;0.9;1.1;1;1;1;0.9;1;1.1;1;1;1.1;0.9;1.1;0.9;0.9;1.1;1;1;1;1;0.9;0.9;1.1;1;1.1;1.1;0.9;1;1
"659";0.9;1.1;1.1;1;0.9;1;0.9;1.1;1;0.9;1;1.1;1.1;1.1;1.1;0.9;0.9;0.9;1;1;1;1;1;1.1;1.1;1;0.9;1;0.9;1.1;1;0.9;1.1;1.1;1;1;0.9;0.9;1.1;0.9;1.1;1.1;1;0.9;1;1;0.9;1.1;0.9
"660";1.1;1.1;0.9;0.9;0.9;1;1.1;0.9;0.9;1;0.9;1.1;0.9;0.9;0.9;1;NA;0.9;0.9;1;1.1;1.1;1;1;1;1.1;1.1;1;1;0.9;0.9;1;1;1;1;1.1;1.1;1.1;1.1;1;1.1;1.1;1;1.1;0.9;1.1;0.9;1;0.9
"661";1;1.1;0.9;0.9;0.9;1.1;0.9;1.1;1;1;0.9;1;1.1;1.1;0.9;0.9;NA;1.1;1.1;1.1;1;1;1;1.1;1;0.9;0.9;0.9;0.9;1.1;0.9;1.1;1.1;1;0.9;1.1;0.9;1.1;1;1;1;1;1;1;0.9;0.9;1.1;1.1;1
"662";0.9;1.1;1.1;1;1.1;0.9;0.9;1;1.1;0.9;1;1;0.9;1;1;0.9;1.1;0.9;1.1;1.1;1.1;1.1;1.1;1;1;0.9;0.9;1;0.9;1;0.9;1;1;0.9;1;0.9;1;1.1;1.1;1;1.1;1.1;0.9;0.9;0.9;1;1.1;1;1.1
