"1-1";"2-1";"3-1";"4-1";"5-1";"6-1";"1-2";"2-2";"3-2";"4-2";"5-2";"6-2";"1-3";"2-3";"3-3";"4-3";"5-3";"6-3";"1-4";"2-4";"3-4";"4-4";"5-4";"6-4";"1-5";"2-5";"3-5";"4-5";"5-5";"6-5";"1-6";"2-6";"3-6";"4-6";"5-6";"6-6";"7-7";"8-7";"9-7";"7-8";"8-8";"9-8";"7-9";"8-9";"9-9";"10-10";"11-10";"10-11";"11-11"
"616";0.9;1;0.9;1.1;1;0.9;1;2;2;0.5;2;0.5;2;1;2;0.5;0.9;1;1.1;1.1;0.5;1;2;1.1;0.5;1.1;0.9;1;1;2;1;0.5;1;0.9;0.9;1;0.5;2;0.9;0.9;1.1;1.1;1;1.1;0.5;2;1.1;1;0.5
"617";1;2;0.9;0.9;1;0.5;0.5;1;1;0.5;0.5;0.9;1.1;1.1;2;1;1;1;1.1;2;0.9;1;2;1.1;1.1;0.9;0.5;0.9;1;2;0.9;1;1.1;1.1;2;0.5;2;1;0.5;2;0.9;1.1;1;2;0.9;1;0.5;1.1;0.5
"618";1;2;1;0.9;0.9;2;1;1.1;1;0.9;1.1;0.5;1;0.5;1;1;1.1;1;0.5;0.5;0.5;1.1;2;1.1;0.9;0.5;1.1;0.9;2;0.5;1;2;0.9;0.9;0.9;2;1.1;2;1;2;1;0.5;0.9;2;1;1;0.5;1.1;1.1
"619";2;2;1;0.9;1;0.9;0.5;1.1;1.1;1.1;0.5;0.5;0.5;1;1.1;0.5;0.9;1.1;0.5;2;2;1;1;1.1;1.1;0.9;1;0.9;0.5;1;0.9;0.9;0.9;1;2;2;2;1;1;0.9;1;2;2;0.5;0.5;1.1;1.1;1;1
"620";1.1;2;1;1;0.9;2;0.5;1.1;0.9;0.5;0.9;1.1;0.5;1.1;0.9;1.1;1;1;2;0.5;0.9;1;2;0.9;1;2;1.1;2;1.1;1.1;0.5;1;1;1.1;2;1;1;1;0.5;0.5;0.5;1;2;1;0.5;0.9;2;0.9;0.9
"621";0.5;0.5;1.1;2;1;0.5;1.1;2;0.9;1;2;0.9;0.9;0.9;1;1;0.5;0.5;1.1;1.1;0.9;1.1;1;1;2;0.9;2;2;0.5;0.9;1.1;0.9;2;0.9;1;0.5;1.1;1;0.5;1;1.1;0.5;1;2;2;1;1;1.1;1
"622";0.9;1;0.9;2;2;1;2;2;1;0.5;1.1;2;1.1;1;2;2;1.1;1.1;1.1;1;2;1.1;1;0.5;1;1.1;0.9;0.5;0.5;1;0.9;1;0.9;2;0.5;1.1;0.5;1;0.9;0.9;0.5;0.5;0.9;1;1;0.5;1.1;0.9;1
"623";1.1;0.9;0.5;1;1;0.9;1;0.5;0.9;0.9;1.1;1;0.5;1.1;0.5;2;0.5;1;0.9;2;1;2;2;0.5;1.1;0.5;1.1;1.1;0.9;2;1;1.1;0.9;2;0.9;1.1;1;1;2;1;0.9;0.5;1;2;0.5;1.1;1;2;1
"624";1;0.5;0.5;0.9;2;1;2;1;1.1;0.9;1.1;1;2;0.9;0.5;0.5;1.1;2;0.5;1;1;1;0.5;1;0.9;0.9;1.1;1.1;0.9;1;1;2;0.5;1.1;1;0.9;0.5;1;0.9;2;1.1;2;1;1.1;0.9;1.1;0.5;2;2
"625";0.5;2;2;1;0.9;1.1;1;0.9;0.5;1;0.5;0.5;2;1.1;1.1;1.1;1.1;0.9;0.9;1;2;1.1;0.5;0.9;0.9;2;1;0.9;2;1;1;1.1;2;1;1;0.5;0.5;0.9;1;0.5;1.1;1;1;1;2;0.5;0.9;1.1;2
"626";1;1.1;1.1;0.9;1;1;1;2;1;1;0.5;1.1;1;0.9;0.5;0.9;1;2;0.5;1;0.5;2;2;1.1;1;2;1.1;2;2;1.1;1;2;0.9;1;0.5;0.9;1.1;0.5;2;0.9;0.9;0.9;0.5;0.5;1.1;0.5;1.1;1;0.9
"627";0.5;1.1;2;0.5;2;1;0.5;1.1;1.1;1.1;1.1;1;0.5;1;1;1.1;0.9;0.5;0.9;1;2;0.9;1;0.9;1;2;0.5;1.1;1;0.9;2;2;0.5;1;2;1;0.9;1;0.9;1;0.5;0.9;2;0.5;1;0.9;2;1.1;1.1
"628";0.9;0.9;1;1.1;0.5;1.1;0.9;1.1;1;1.1;1;1;1;0.5;1;1;0.5;2;2;0.9;0.9;1;2;1;0.9;1.1;1;2;0.9;1;0.5;0.5;2;2;0.9;0.5;1.1;0.5;0.5;0.5;1;2;2;2;1.1;1.1;0.9;1;1.1
"629";1;0.5;2;0.9;0.5;1.1;1.1;2;0.5;2;2;0.9;1.1;0.9;0.5;2;1.1;0.9;0.5;0.5;0.9;1;0.5;1;1;0.9;1;2;1;1;1.1;1;2;1.1;1;1.1;0.5;0.9;1.1;1;1;0.9;2;0.5;1;1.1;1;0.9;2
"630";0.9;0.9;2;1.1;0.5;1;0.9;1;0.9;2;0.9;0.5;1.1;2;0.5;1;1.1;0.9;1;2;0.5;1;0.5;1.1;0.9;1.1;1;2;1.1;1;1.1;1;1.1;1;0.5;2;0.5;1.1;1;0.5;0.5;0.9;2;2;1;2;1;1;0.9
"631";1;1;1;2;1;2;0.9;0.9;0.9;1.1;1;1.1;0.5;1;0.9;1;1.1;2;0.5;0.5;0.9;1;1.1;0.5;0.9;1;1;0.5;0.5;1.1;2;2;0.9;1.1;1;1.1;1.1;1;0.5;0.9;1;0.5;0.9;2;1.1;2;2;0.5;2
"632";0.9;1;1;2;1;2;0.5;1.1;2;0.9;2;1.1;1;2;1.1;0.5;1;1.1;2;0.5;0.5;0.5;1;1;0.9;1.1;0.5;0.9;1;1;1.1;2;2;0.9;1.1;1;0.9;1.1;0.5;0.9;2;1;1;1;1.1;0.9;0.5;0.5;0.9
"633";1;0.5;0.9;1.1;0.5;1.1;2;0.9;1.1;1;1;1.1;2;2;1.1;0.5;1;0.9;1.1;2;1;0.5;0.9;0.9;0.9;1;2;0.5;1;1.1;2;1;0.9;1.1;2;0.9;0.9;0.5;1;0.5;2;0.5;1;0.5;1;1.1;2;1;1
"634";0.9;0.5;1.1;2;1.1;0.9;0.5;0.9;1;0.5;2;1;0.9;2;1;1.1;1;0.9;1.1;2;1.1;0.5;0.5;0.9;0.5;0.9;2;1.1;0.5;2;0.9;1;1;1;0.9;0.5;1;1;1;1;1.1;2;1;0.5;2;1.1;2;1;1.1
"635";1;0.5;1;0.9;0.5;2;1.1;1.1;2;0.9;2;1;0.5;1;1;1.1;1;0.9;1;2;2;0.9;1.1;0.9;1.1;0.5;0.9;1.1;1;0.5;1;0.5;0.5;1;1;0.9;2;1;2;2;1.1;0.9;1.1;0.5;0.9;0.5;1.1;2;1
"636";1.1;2;1.1;1.1;0.5;0.9;1;2;0.9;1;0.9;1.1;1.1;1;1.1;2;1.1;2;0.5;1;0.5;2;0.9;1.1;1;0.5;2;2;1;1;0.5;1;1;0.9;0.5;0.5;1;1;2;2;1;0.5;0.9;1;0.9;1.1;0.5;0.9;0.9
"637";0.9;1;2;0.9;1;1.1;2;0.9;0.5;2;0.5;0.5;1.1;0.9;0.5;0.5;2;1;0.9;1;1;2;1.1;2;0.9;1;1;1.1;0.9;0.9;0.5;1;1;1;1;1.1;2;1.1;1;2;1.1;0.5;0.5;0.9;2;1.1;1.1;1;0.5
"638";1;1.1;1;1.1;0.9;0.5;1;1.1;0.5;1;0.5;1;2;1;0.5;1.1;2;0.9;0.5;0.9;2;1;1;1.1;2;0.5;0.5;0.9;2;1;0.9;0.9;2;2;1.1;1;0.5;1;0.9;1;2;0.5;0.9;2;0.9;1.1;1.1;1;1.1
"639";2;0.9;0.9;2;1.1;2;0.5;2;1;1.1;2;2;2;1;1.1;0.5;1.1;0.5;0.9;2;0.9;2;1;0.5;0.9;0.9;1.1;0.9;1;0.5;1.1;1;1;1;1;1.1;1;0.9;1;0.5;0.5;0.5;1;0.5;1.1;1.1;0.9;1;1
"640";0.9;2;1.1;1.1;2;0.9;0.9;0.9;1.1;2;0.9;1.1;0.9;1;1;0.5;1;2;0.5;0.9;2;0.5;1.1;1.1;1;0.5;1;0.5;0.5;1;1;0.9;0.5;1;1;1.1;1.1;2;0.5;1;0.9;1.1;1;0.5;1;2;1;2;2
"641";0.5;0.9;1;0.9;0.9;0.5;2;1.1;1.1;0.5;1;1.1;0.9;1.1;0.9;1;2;0.5;1;2;0.9;1;1;1.1;2;2;1;1.1;0.5;0.5;2;0.5;2;1.1;0.9;1;1;0.5;1.1;1;0.5;2;2;1;0.9;1;1;1.1;0.9
"642";1;0.9;0.9;1;0.9;1.1;1.1;0.9;1;2;0.9;0.5;1.1;1.1;1.1;0.5;0.9;0.5;1.1;1;2;2;1;1.1;2;1.1;1;2;0.5;1.1;0.5;2;2;1;0.9;2;1;1;1;2;1;1;0.5;0.5;0.9;1;0.5;0.9;0.5
"643";0.9;0.9;0.9;1;2;1;0.5;1;0.9;0.5;1.1;1;0.9;1;1.1;1.1;0.5;0.9;1;1;2;2;0.5;1.1;1.1;1.1;1;1;0.5;1;0.9;2;1;2;0.9;0.5;1.1;1.1;2;2;1;1.1;1;2;2;0.5;0.5;0.9;0.5
"644";2;2;0.5;1;0.5;0.9;0.9;1;0.9;0.5;1;2;1;1;1.1;0.9;0.5;1.1;1.1;2;0.9;0.5;0.5;1;1;1;0.9;1;2;1;0.5;0.9;2;2;2;1.1;1;1.1;0.9;1.1;1.1;1.1;2;1.1;0.5;1;1;0.5;0.9
"645";0.5;0.5;1;0.9;2;1.1;1;1.1;0.5;1.1;1;1.1;1;1;1;1.1;0.9;0.5;0.9;0.9;1;1.1;0.5;1;0.5;1.1;1;0.9;0.9;0.9;1.1;0.5;2;1.1;2;2;0.9;2;1;2;0.5;0.5;1;1;2;0.9;2;1;2
"646";1;1;1.1;0.5;1;2;0.9;2;2;2;0.5;0.5;0.9;0.5;2;1;1;1.1;1.1;1;0.9;2;1;0.5;1.1;1;2;2;0.5;0.5;1;0.9;1.1;1.1;1.1;1.1;1;1;0.9;1;0.9;1.1;0.9;0.9;1;0.5;2;0.9;0.5
"647";0.5;1.1;1;0.9;0.5;0.9;1;0.9;1;1.1;1.1;0.5;1.1;2;0.5;1;0.9;1;0.5;1.1;0.5;1;0.9;2;2;1.1;2;1;0.9;0.5;1.1;0.9;1;2;1;1;0.9;1;1;2;0.5;1;0.5;2;1.1;2;0.9;1.1;2
"648";1.1;1.1;0.5;0.9;1;2;0.5;0.5;0.5;0.5;0.9;2;0.9;1;2;1.1;1;1.1;1;1.1;2;2;2;2;0.9;1;0.9;1;1.1;0.9;1.1;1.1;0.5;0.9;1;0.5;0.9;2;2;1;0.5;1;1;0.9;1;0.5;1.1;1;1
"649";2;1.1;1.1;0.9;1.1;1;1;1;1.1;0.5;1;2;1;1;1;1.1;0.9;2;2;1;0.9;1.1;1;1.1;1.1;0.9;0.5;1;0.9;0.5;1;0.5;0.9;0.5;2;0.5;2;0.9;2;2;1;0.5;0.9;2;0.5;0.5;0.9;1.1;1
"650";0.5;0.9;0.5;0.9;1.1;1.1;1.1;0.5;1;0.9;1;1;0.5;1;1.1;2;1;1;0.5;2;1;1;1.1;0.9;2;2;2;0.9;1.1;1;1;1;1.1;2;1.1;1.1;0.9;1;1;0.9;0.9;0.5;0.5;0.9;2;0.5;2;2;0.5
"651";0.5;1;0.5;1;0.5;0.9;1.1;1.1;1;1;1.1;2;1.1;0.9;0.9;1;0.5;0.5;2;0.5;1.1;1;1;2;1.1;0.5;0.5;1;2;2;1;1;0.9;2;2;1;1;0.9;0.9;0.9;2;0.5;1.1;1.1;1.1;2;0.9;1;0.9
"652";2;0.5;2;1;0.5;1;1;1.1;0.9;1.1;0.5;2;1.1;2;1;0.5;0.9;1;1;0.5;0.5;1;0.9;1.1;1;1.1;2;0.9;0.5;1.1;2;1;0.9;0.9;0.9;1.1;1;2;0.5;1;0.9;0.9;2;2;0.5;1;1.1;1;1.1
"653";1.1;1;1;1.1;2;2;1;0.9;1;0.5;1.1;0.9;2;0.5;1;0.9;0.9;2;1.1;2;1;0.5;2;1;0.5;1.1;1.1;0.5;0.9;1;1.1;1;1.1;1;0.5;0.5;1;2;0.9;1.1;2;0.9;0.9;0.9;0.5;0.5;1;1;2
"654";1;0.5;2;1;0.5;1;2;0.9;1;1;1;1;2;2;0.9;0.5;1.1;1.1;1;0.9;0.9;1;0.5;0.9;0.9;2;0.5;0.5;2;1.1;0.5;0.9;0.5;0.9;1.1;1;1.1;2;1;0.9;1;2;1.1;0.5;1.1;1.1;2;1;1.1
"655";1.1;1;0.5;1.1;0.9;2;2;0.9;1;1;1;0.9;0.5;1.1;1.1;1;1;2;1.1;1;0.5;1;0.5;0.9;2;0.5;1;1.1;2;1.1;2;1;0.9;1;0.9;1;1;2;2;2;0.5;1.1;0.5;0.9;1.1;0.9;0.5;0.9;0.5
"656";1.1;1.1;2;1;1;0.5;2;1.1;0.5;2;0.5;1;2;0.9;1;0.5;1.1;1;0.9;2;1;1;0.5;2;1.1;1;1;0.5;1;1;1.1;1.1;1.1;0.9;2;0.9;1;0.5;0.9;0.5;1;2;0.9;1.1;0.9;0.9;0.5;0.9;2
"657";1.1;2;0.9;1;1;2;0.5;1;0.5;0.5;0.5;1;1.1;1;1.1;2;0.5;2;0.9;2;1;1.1;1.1;0.9;1.1;1;2;1;0.9;1.1;1.1;2;0.5;0.9;0.9;0.9;2;0.5;1;1;1;0.5;0.9;1;2;0.5;0.9;1.1;1
"658";2;0.5;1;2;0.5;1;1;1;0.9;0.9;1.1;1.1;1;2;1.1;0.9;1.1;1;0.5;1;1.1;1;2;1.1;1;0.5;1.1;1;0.5;0.9;1;2;0.9;0.9;1.1;0.5;0.5;0.9;2;0.9;0.9;1.1;2;2;1;0.5;1;0.5;2
"659";0.5;0.9;0.9;2;2;2;0.5;1;1.1;0.5;1;2;1.1;1.1;0.9;0.5;0.9;0.5;0.9;2;0.5;1;1.1;1;0.9;1.1;0.9;1;2;1.1;2;2;0.9;0.5;0.5;1;1;1;1;2;1;1.1;0.9;1;1;0.5;1.1;1.1;1
"660";0.5;0.5;1;0.5;1.1;0.5;1.1;1;2;1.1;2;0.9;1.1;2;1.1;0.9;1.1;0.9;1.1;1;0.9;0.5;1;2;1;2;1.1;1;0.9;1;1;1;1;0.5;0.9;2;0.5;2;2;1;0.9;0.5;1.1;0.9;0.9;0.5;1;1;2
"661";1;0.9;0.9;0.5;0.5;0.5;0.5;1;1;1;1;2;2;0.5;1;1.1;0.9;1.1;2;1;1;1.1;2;1;0.5;0.9;0.9;1;1;1.1;0.9;2;1.1;0.5;2;0.5;2;1.1;1;1.1;1.1;0.5;0.9;0.9;2;1.1;1;0.9;2
"662";1;1;1.1;1.1;1.1;1.1;1;1.1;1;0.9;0.9;2;0.5;0.5;0.9;2;0.5;2;0.9;1;2;0.5;1;1;0.9;1;2;0.5;1;2;1.1;2;1;0.5;2;1.1;1;0.9;1.1;0.9;0.5;2;1;0.5;0.9;1;1.1;0.9;0.5
"663";2;1.1;1;0.5;1;0.5;1.1;1;0.5;0.9;0.9;1.1;1.1;1.1;2;0.5;0.5;0.9;1.1;2;1;1;0.9;0.5;2;1;1;1;2;2;0.9;0.5;1;0.9;1;0.9;1.1;1;2;0.9;1;1;0.5;1.1;1.1;0.9;2;0.5;2
"664";2;0.9;0.5;1;1.1;1;0.9;0.5;0.5;1.1;2;2;1.1;1.1;0.5;1;0.5;1;1.1;1;1;0.9;0.5;2;2;0.9;1.1;0.9;1;1;2;1;0.5;2;0.5;2;2;0.9;1.1;1.1;0.9;1;1.1;0.9;1;1;0.5;1;0.9
"665";0.5;1;2;0.9;1;0.5;0.5;1.1;1;1.1;0.5;0.9;0.9;2;1;0.9;1;2;1.1;1.1;0.9;1;1;1.1;1;1;0.5;1.1;0.5;0.9;1;1;2;0.5;2;0.9;1.1;1.1;2;0.9;0.5;0.9;2;2;2;1;0.5;1.1;1
"666";2;0.9;0.5;1;2;2;0.9;1;0.5;1;0.9;0.9;0.9;1.1;0.5;1.1;1.1;0.5;2;0.5;0.9;1;1;1.1;1;1;1;2;1.1;0.9;0.5;1.1;1.1;0.5;0.5;2;0.5;0.9;2;1.1;1;0.9;2;1;2;1;1;1.1;1
"667";0.9;1;0.5;1;0.9;1;1;1.1;1.1;0.9;0.9;1.1;0.5;1.1;0.9;0.5;1.1;1.1;0.9;0.5;0.5;0.5;2;1;1;0.9;1;1.1;2;0.9;1;1;0.5;0.9;2;1;0.5;2;2;1;2;1;2;2;1.1;2;0.5;1.1;1
"668";0.5;2;0.9;0.5;1.1;0.9;1;1.1;1;1.1;1.1;0.5;0.5;0.9;1;2;0.9;1;0.9;1;1.1;0.5;1;0.9;1;1;2;0.5;1;2;1.1;2;1;2;1.1;0.5;1.1;0.9;0.9;1.1;1;2;2;1;1;2;0.5;0.5;0.9
"669";1;1;1;1.1;1.1;1.1;2;1.1;1;1;2;0.9;0.9;2;0.9;0.5;0.9;2;1.1;0.9;0.5;1.1;0.5;1;1;0.9;2;2;1;0.9;1;0.5;2;0.5;2;0.9;0.5;1;1.1;0.9;0.5;2;0.5;0.5;1;1;1;1.1;1.1
"670";0.9;0.5;2;2;2;1.1;2;1.1;1;0.5;2;1;0.9;0.5;1;0.9;1;2;1;0.9;1.1;2;2;0.5;1;0.9;2;1.1;0.5;1.1;0.9;1;1.1;1;1.1;1;1;0.5;1.1;1.1;1;0.9;0.9;1;0.5;0.5;1;0.5;0.9
"671";0.9;1;1;1.1;2;0.5;1;1.1;1;1.1;1;0.5;1;2;0.9;1;0.9;0.5;1;0.9;0.5;2;2;1.1;1;1.1;0.9;1;1.1;1.1;1;2;2;1.1;0.5;0.9;2;1;2;0.9;0.9;1;1.1;0.5;0.5;0.9;0.5;0.5;2
"672";1;1;1.1;2;0.5;2;1;1.1;1.1;2;0.9;0.5;2;0.9;2;1.1;1;1.1;0.9;0.5;1;0.9;1;0.9;1;0.9;1;2;1;1;0.5;0.5;0.9;0.5;0.5;2;1.1;0.9;0.9;0.5;1.1;1;1.1;2;1.1;0.5;2;1;1
"673";0.5;0.9;1;2;1;1.1;0.9;0.5;1;1.1;0.5;0.5;0.9;0.5;0.9;2;1.1;1;1;0.9;2;1.1;0.9;1.1;1;1.1;1;1;0.9;2;2;0.5;2;2;2;1;0.5;1;1.1;1;2;0.5;1.1;0.5;1.1;1;0.9;1;0.9
"674";1.1;2;1;0.9;0.5;0.9;1.1;0.5;2;1;0.5;0.9;2;0.5;0.9;1;0.9;1;1.1;2;1.1;1.1;1;2;1.1;2;1;1.1;0.9;0.5;0.5;2;0.5;1.1;1;1;1;2;1;0.9;1;1.1;2;0.9;0.5;1;0.5;0.9;1
"675";1;1.1;2;0.9;1;1;1.1;0.9;1.1;2;0.9;1;0.5;0.5;0.5;1.1;1;0.5;1;0.5;2;2;1.1;2;0.9;1;1;0.9;2;0.9;1;1;0.5;0.5;2;0.9;1;1.1;2;0.9;0.9;2;1;1;0.5;1.1;1.1;1.1;0.5
"676";2;2;1.1;1;1;1.1;1.1;1;0.9;1;2;0.5;0.5;2;2;0.9;1;1;0.9;1.1;1.1;1.1;0.9;1.1;1;0.5;0.9;1.1;2;0.9;0.5;1;0.5;0.5;1.1;2;0.9;1;2;0.9;1;0.5;1;1;0.9;2;0.5;0.5;1
"677";2;1;1.1;1;0.5;1.1;2;1;0.9;0.5;1;0.5;1;0.5;1;1.1;0.9;1.1;0.5;2;1;1;1;0.9;1.1;2;2;2;0.5;1.1;0.9;2;1;1.1;2;0.5;0.5;0.5;1;2;0.9;0.9;1.1;0.9;1;1;1.1;0.9;0.9
"678";1.1;0.5;2;2;0.9;2;0.9;1;2;0.5;0.5;1.1;1;0.5;1.1;0.9;0.5;1;1;0.9;1.1;0.5;2;0.9;1.1;1;0.9;1.1;1.1;1;2;1.1;1;1;2;1;0.9;0.5;1;2;1;1;0.5;0.9;2;1.1;1;0.9;0.5
"679";1;1;0.9;1;1.1;0.9;0.5;2;0.9;0.5;1;1;0.9;1.1;2;0.5;0.5;2;0.9;2;0.9;2;1.1;0.5;1.1;1.1;0.5;2;1.1;1.1;0.5;1.1;1;1;1;0.5;1;1;0.5;1;2;0.9;0.9;1;2;1.1;2;0.9;1
"680";0.9;0.9;2;2;1;2;0.9;1;1;0.5;2;1;1;0.5;1;0.9;1;1;0.9;0.9;2;1.1;2;0.5;2;1.1;0.9;0.9;0.5;1.1;0.5;0.5;1.1;0.9;1;1.1;0.5;1;0.5;2;1;1;1.1;1.1;1.1;1;0.5;1.1;2
"681";0.5;1.1;0.5;0.5;0.9;0.9;1;2;1;1;1;0.5;0.5;0.5;0.9;0.9;1;2;2;1.1;2;1;1.1;1.1;0.5;2;2;0.5;0.9;1;1.1;2;1;2;1.1;0.5;1.1;1;0.9;1.1;0.9;1;1;1;1.1;0.9;0.9;1;2
"682";0.9;1;1;1.1;2;0.5;0.9;1.1;0.9;0.9;2;0.5;1.1;1;1;0.5;1.1;1;0.5;1;0.5;0.9;1.1;1;0.5;2;1;0.9;0.5;1;2;2;0.9;0.9;1.1;1;2;1;0.9;1;0.5;2;2;1.1;0.5;1;1.1;2;1.1
"683";0.5;0.9;0.9;1;0.5;1;2;0.9;1;0.9;1;1;0.5;1.1;2;0.9;2;1.1;1;1;2;2;0.5;2;2;1;1;0.9;1.1;0.5;1;1;1.1;0.5;2;0.5;1;1.1;1.1;1.1;0.9;2;1.1;1.1;0.5;0.9;0.5;0.9;1
"684";2;1.1;0.5;2;1.1;0.5;0.5;1.1;1;1;2;2;0.9;2;0.5;1;0.9;1;0.5;1;1;0.9;0.9;0.5;0.5;1.1;0.9;1.1;2;1;1;1.1;0.9;1.1;0.5;0.9;1.1;0.9;1;2;1;0.5;1;1;2;0.9;2;1;1.1
"685";0.5;2;1;1;1.1;0.5;2;2;1;1;0.9;2;0.5;1.1;1;0.5;1.1;1.1;1;1;0.5;0.5;2;2;0.9;1.1;1.1;0.5;1;1;0.9;0.5;0.9;1.1;0.9;2;0.9;0.9;1;1.1;1;0.5;1.1;0.9;0.9;1;2;1;2
"686";0.9;1;1;1.1;2;1;2;2;2;1.1;0.9;0.9;1.1;0.5;1.1;1;1.1;2;0.5;0.9;0.5;1;0.5;0.5;2;1;0.9;0.9;2;0.5;1;0.5;1;0.9;1;1;1.1;1;1;1.1;0.5;1;0.5;1.1;0.9;1.1;0.9;2;2
"687";2;0.9;1;1;1;2;1.1;0.9;0.5;0.5;0.5;2;1;1.1;0.9;1.1;2;0.5;0.9;1;1.1;0.5;1;1;0.9;0.9;1.1;1;1.1;0.5;2;0.5;1.1;1;1;1;1.1;0.5;0.9;2;0.9;0.9;2;2;1.1;1;2;1;0.5
"688";0.9;2;0.9;0.9;1.1;1.1;2;1;0.5;2;1.1;1;2;1.1;0.5;1;0.5;0.9;1;1;0.9;1.1;2;0.5;0.5;0.5;1;1.1;2;1;1;0.9;1.1;1;2;2;1.1;0.9;1;0.5;1;1;0.5;0.9;1;0.5;0.9;1.1;2
"689";0.9;1;0.5;0.5;0.9;1;0.5;2;2;2;1;0.9;0.5;1;1.1;1.1;1;2;2;1.1;1;0.5;2;0.5;0.9;1.1;0.9;1.1;1;0.5;1;0.5;0.9;1.1;1;0.9;0.5;1.1;1.1;1;0.9;1.1;1;2;1;2;0.9;2;1
"690";0.9;0.5;1.1;1;2;0.9;1;0.9;0.9;0.5;0.5;0.9;1.1;1.1;1.1;1;2;1.1;2;1;2;2;2;0.5;1;0.5;0.9;0.5;2;1;0.9;1.1;1;0.5;0.5;1.1;1;1;1;1.1;2;1;2;1.1;0.9;1;0.9;0.5;1
"691";1.1;1.1;1;1.1;0.5;2;2;1;0.9;0.5;0.9;0.9;0.9;2;0.5;0.9;2;1;1;1;0.5;0.9;1;2;1;1.1;1;0.9;0.5;1;0.9;1.1;1;2;0.5;1;0.5;2;1.1;2;2;0.9;1.1;0.5;1.1;1.1;0.5;1;1
"692";1;1;0.5;0.9;1;0.9;1;1.1;0.5;2;0.5;0.5;0.5;2;2;0.9;0.9;1;0.5;1.1;1;1;0.9;0.9;0.5;2;0.9;0.9;0.5;1.1;1.1;1.1;0.5;1.1;2;1;1;0.9;1;1.1;1;1.1;2;1;2;2;1.1;1;2
"693";2;0.5;0.9;1;1;2;1;2;1.1;2;1;1.1;1;1;0.5;0.5;0.5;1;1.1;1;2;0.9;1.1;0.9;0.9;0.9;2;0.9;0.9;2;2;0.5;1;1.1;2;0.9;0.5;0.5;0.9;1;0.5;1;1;1.1;1.1;1.1;1.1;1;0.5
"694";0.9;1;0.9;1;1;2;0.5;1;0.9;1.1;0.5;1;2;0.5;1.1;1;1.1;1.1;0.5;2;2;0.5;1;0.5;1.1;2;2;1.1;1.1;0.9;1.1;1;2;1;0.9;1;0.9;0.5;0.9;0.5;0.9;1;1;2;0.9;1.1;2;0.5;1
"695";0.9;1;0.5;1;0.9;0.5;2;1.1;1;2;1.1;1;1;2;0.9;1;1.1;1;0.5;2;1.1;0.9;1;0.9;2;0.5;1.1;1.1;0.5;0.5;2;1;0.9;0.5;0.9;2;1;1;0.5;1;0.9;1.1;0.5;0.9;1.1;2;1.1;1;2
"696";2;1;1;2;1;1.1;0.9;0.5;1.1;1;2;0.5;1;1;1;1;0.9;1.1;1.1;1.1;0.9;0.5;2;1;0.9;0.5;1.1;1;2;0.5;2;0.9;1;0.5;1;0.9;1;0.9;1.1;0.5;1.1;1.1;0.9;0.5;2;0.9;2;2;0.5
"697";2;1.1;1.1;1;1.1;2;0.9;1;0.5;1;2;1;0.5;1;0.5;1;1.1;0.5;0.5;2;0.5;1;1;0.9;1.1;0.9;1;1.1;1.1;0.9;0.9;1;0.9;0.9;2;2;0.5;1.1;0.9;2;0.5;1.1;1;1;0.5;2;1;0.9;2
"698";0.9;0.9;1;1.1;1;0.5;1.1;1.1;1;2;1;2;0.9;2;1.1;1.1;1;0.5;0.5;0.5;0.9;2;1.1;0.5;1;0.9;1;1;0.5;1;0.9;0.5;0.9;0.9;0.9;0.5;2;2;1;0.5;2;1;1;2;1.1;1;1.1;1.1;2
"699";0.5;0.9;1;1;1.1;0.9;0.9;1;2;1;2;1;0.9;0.5;2;1.1;1.1;1.1;2;0.9;0.9;0.5;0.9;1;0.9;1.1;1.1;1;0.5;1;1;1;0.5;1.1;2;0.5;0.5;1;2;0.9;2;2;0.5;0.5;1.1;1.1;1;2;1
"700";1;1.1;0.9;1;0.5;1.1;1;1;1.1;1.1;1;1;1;2;0.5;1;1.1;2;2;0.9;0.5;0.5;0.5;0.9;1;0.9;0.9;2;2;1;0.5;2;1.1;0.9;1;1;0.9;1;0.9;2;0.5;0.5;0.9;1.1;1.1;2;1.1;2;0.5
"701";2;1.1;1;2;0.5;2;1;1.1;1;0.5;2;1;0.5;2;0.5;1.1;1;0.5;0.9;0.5;1.1;2;1.1;1;2;2;1;1;0.9;0.9;1.1;0.9;1;0.5;0.9;1.1;1;1;0.5;1.1;0.9;2;1;0.9;0.9;0.9;0.5;1;1.1
"702";1;2;1.1;1;0.5;0.9;1;1.1;0.9;0.9;0.5;1;2;0.5;1.1;2;2;1.1;1.1;0.9;1;2;1.1;2;0.9;1;0.5;1.1;1;0.5;1.1;1;0.9;0.5;1.1;0.9;1;2;2;0.5;0.9;1;2;1;1;0.9;0.5;1;0.5
"703";2;0.5;1;1;1;1.1;1;1.1;0.9;0.9;0.5;1;1.1;1;1;2;1.1;2;0.9;0.9;0.9;1.1;0.9;1;0.5;1;1;2;0.5;0.9;1;0.5;0.5;1;2;1.1;2;2;0.5;0.9;1.1;1.1;0.5;2;0.9;1.1;2;0.5;1
